university,unitid,addr,city,state,zip,location,latitude,longitude,school_name,school_type,program_title,specialization,program_type,in_state_tuition_yearly,out_state_tuition_yearly,in_state_tuition_course,out_state_tuition_course,In_state_fees,out_state_fees,study_mode,modality_program,modality_course,tot_cr_hrs,req_crs,elect_crs,course_code,course_name,core_elec,course_desc,undergraduate_certificate,undergraduate_certificate_d,postgraduate_certificate,postgraduate_certificate_d,associate,associate_d,bachelor,bachelor_d,master,master_d,doctor,doctor_d
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 607,Seminar in Organizational Communication,E,"Analyzes communication processes within organizations, focusing on improving effectiveness and culture.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 639,Strategic Issues and Crisis Management,E,"Addresses strategies for managing organizational issues and crises, with an emphasis on communication planning.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 651,Communication Consulting,E,"Prepares students for roles as communication consultants, focusing on assessment and intervention strategies.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 661,Entrepreneurial Communication,E,Explores communication strategies essential for entrepreneurial ventures and innovation within organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 682,Social Media Strategy,E,Focuses on developing and implementing effective social media strategies for organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 688,Grant Writing for Social Impact,E,"Teaches the fundamentals of grant writing, including identifying funding sources and crafting proposals.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 690,Special Topics,E,Offers in-depth study of current topics in communication and nonprofit leadership.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,COMM 697,Internship,E,Provides practical experience in a professional setting related to nonprofit and civic leadership.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Drury University,177214,900 N. Benton Ave,Springfield,MO,65802,"Springfield, Pennsylvania, United States",37.219681,-93.286192,College of Graduate Studies,O,Nonprofit and Civic Leadership,,Master,11328,11328,472,472,,,FT_PT,O_P,N/A,48,N/A,N/A,MNCL 691,Research,E,Engages students in research projects pertinent to nonprofit and civic organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Accounting,C,"Accounting principles and practices are presented as they apply to not-for-profit organizations. The course objective is to provide a working knowledge of basic accounting concepts, standard accounting reports, generation and use of accounting information, and other subjects with particular relevance to the not-for-profit sector.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,401 Main Building,Notre Dame,IN,46557,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Board Relations & Management,C,"This course focuses on the development, composition, roles and responsibilities of NFP Boards. The partnership between the organizational executive and board in identifying and addressing management and development challenges is explored through case studies and class discussion. Students will discuss problems in board management and formulate action plans to resolve those problems.",,,,,,,,,,,,
University of Notre Dame,152080,402 Main Building,Notre Dame,IN,46558,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Management Communication,C,"This course focuses on the communications role and responsibilities of not-for-profit managers with external constituents as well as boards of directors. Starting with the fundamentals of writing and speaking, this course emphasizes the development of the ability to advocate persuasively as part of an overall marketing strategy.",,,,,,,,,,,,
University of Notre Dame,152080,403 Main Building,Notre Dame,IN,46559,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Planning & Policy,C,"The course is designed to integrate the knowledge, skills and techniques obtained from previous courses. Emphasis will be placed on the formulation of a not-for-profit organizational strategy through the development of a mission statement, strategic objectives and plans for implementation of the strategy.",,,,,,,,,,,,
University of Notre Dame,152080,404 Main Building,Notre Dame,IN,46560,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Decision Analysis & Statistics,C,"The focus of this course is on developing students’ capacity to analyze and design operating processes by using information technologies to analyze data. Projects are designed to teach students how to interpret and weigh data, as well as how to use mathematical/computer models as tools for effective decision making and refinement of functional and strategic processes.",,,,,,,,,,,,
University of Notre Dame,152080,405 Main Building,Notre Dame,IN,46561,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Economics,C,"This course is concerned with the application of microeconomic principles to the managerial decision-making process with extensive applications to the not-for-profit sector. The course will analyze the demand for services; the cost to the agency of providing those the external markets within which those services are provided services; and the internal organizational architecture of the agency providing the services. Some key concepts to be discussed under these major topic headings are demand elasticity, incremental cost, the competitive assumption of perfect information, price discrimination, barriers to entry and assignment of decision rights.",,,,,,,,,,,,
University of Notre Dame,152080,406 Main Building,Notre Dame,IN,46562,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Ethics,C,"This course examines a range of ethical issues and value dilemmas facing the not-for-profit manager and the not-for-profit organization. Emphasis is given to the formulation and implementation of organizational social policy, the development of sensitivity to moral and economic values within situations, and the ability to examine complex ethical situations and reach decisions for action. The role of the not-for-profit manager as both a professional and ethical leader is explored through case studies which examine ethical issues in contemporary nonprofit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,407 Main Building,Notre Dame,IN,46563,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Field Project,C,This is the capstone experience for students in the Master of Nonprofit Administration program. It is assumed that students have a fundamental knowledge of the nonprofit sector including nonprofit theory and principles. The course will focus on the development of an agreed upon project that supports the sector and that develops a new skill set for the student based on classroom activity and nonprofit research. It is designed to enhance leadership development and nonprofit practice. The class is nontraditional in the sense that students direct and have control over learning and structure.,,,,,,,,,,,,
University of Notre Dame,152080,408 Main Building,Notre Dame,IN,46564,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Financial Management,C,"This course will benefit those in management in not-for-profit financial issues. Topics covered include accountability and stewardship, the finance function in a mission driven organization, fiscal operations and functions, external constituencies, reporting and compliance, operating budgets, program planning, strategic management, and internal financial reporting.",,,,,,,,,,,,
University of Notre Dame,152080,409 Main Building,Notre Dame,IN,46565,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Fund Development,C,"This course provides a comprehensive overview of fundraising for individuals looking to expand their knowledge. We will explore a variety of fundraising methods and theories. By utilizing case studies, completing relevant projects and engaging in group discussion, students will learn how to apply fundraising strategies within the nonprofit sector. This course will also study the role of board, staff and volunteers in developing effective fundraising strategies. Students will expand their understanding of fundraising operations and reflect on current philanthropic issues confronting nonprofit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,410 Main Building,Notre Dame,IN,46566,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Human Resource Management,C,"Proceeding from a discussion of various theories of managing people in organizations, this course enhances management skills and the understanding of how different strategies are most effectively employed in not-for-profit organizations. Management of both professional staff and volunteers are emphasized, as are the skills needed to work effectively with trustees and boards.",,,,,,,,,,,,
University of Notre Dame,152080,411 Main Building,Notre Dame,IN,46567,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Legal Environment,C,"The course provides the basic concepts of the laws and regulations governing not-for-profit organizations. Specific topics include an introduction to the origins of law, legal reasoning, the judicial process, torts, contracts, and employment law. Ethical considerations for NFP organizations when making law related decisions are addressed throughout the course.",,,,,,,,,,,,
University of Notre Dame,152080,412 Main Building,Notre Dame,IN,46568,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Marketing,C,"This course discusses the marketing needs and approaches particular to not-for-profit organizations as they seek to build recognition for the value of the services they provide. Course focuses include development of the skills needed to create, implement and refine effective not-for-profit marketing programs. Coursework emphasizes skills and techniques used to develop innovative marketing plans that promote interest in the products, services and people which comprise not-for-profit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,413 Main Building,Notre Dame,IN,46569,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Grant Proposal Writing,E,"Developing effective grant writing skills are essential to acquire competitive funding from government agencies and private foundations. Writing a successful grant proposal is a blend of art and science. It requires basic know-how, content knowledge, writing proficiency, strong research skills, creativity, organizational ability, patience, and a great deal of luck. This course will provide students with the background necessary to develop a competitive funding proposal.",,,,,,,,,,,,
University of Notre Dame,152080,414 Main Building,Notre Dame,IN,46570,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Intersection of For-Profit and Nonprofit,E,"Corporate partnerships are so much more than financial transactions. True partnerships leverage the assets of each partner. In the context of partnership, there is so much more you can ask of business …from program grants to cause marketing; from in kind donations to pro bono services; from volunteers to board members and so much more. This course will focus on the art of corporate partnerships and how to position nonprofits to work with business to advance mission.",,,,,,,,,,,,
University of Notre Dame,152080,415 Main Building,Notre Dame,IN,46571,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Leadership,E,"The focus of this course is on the actions and styles of leaders and managers as they attempt to influence individual and group behavior. Whether operating in a profit or not-for-profit environment a major goal of the course is a deeper appreciation of the dynamics present within the organization and individual workgroups. As technology doubles every decade, the course will also examine how leaders manage change and position their organizations to survive and prosper in the future.",,,,,,,,,,,,
University of Notre Dame,152080,416 Main Building,Notre Dame,IN,46572,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Negotiation,E,"This course is designed to introduce the general theory and practice of negotiation. The course is relevant to a broad spectrum of negotiation scenarios that might be faced by nonprofit leaders in their professional and in their personal lives. A basic premise of the course is that while a nonprofit leader needs analytic skills to discover optimal solutions to the problems he or she faces, a broad array of negotiation skills is needed to get these solutions accepted and implemented. The course will allow students the opportunity to develop these skills experientially and to understand negotiation through the lens of useful analytical frameworks.",,,,,,,,,,,,
University of Notre Dame,152080,417 Main Building,Notre Dame,IN,46573,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Leading with Social Impact,E,"Management in Nonprofit Corporations presents a highly specialized and unique set of challenges. Although primarily a service sector, customers/stakeholders/financial resources are often other than the direct recipients of service. This poses a unique challenge for how the organization is organized, staffed, positioned, and led to deliver both mission and market relevant outcomes. In addition, due to new and emerging external pressures, nonprofits are being forced to consider new paradigms, which are increasingly more strategic and entrepreneurial, often resulting in conflict between traditional mission aspirations and current market realities. This course will explore the managerial skills and organizational strategies necessary for successful nonprofit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,418 Main Building,Notre Dame,IN,46574,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Program Evaluation and Outcome Measurement,E,"This course is designed to provide an overview of outcome and performance measurement systems used by nonprofit agencies. Emphasis will be placed on understanding issues related to needs assessments, how outcomes are measured, and how needs assessment and outcome information is used for program creation, continuation and funding. Particular attention will be paid to creating an evaluative culture and carrying out evaluations as a professional in non-profit management.",,,,,,,,,,,,
University of Notre Dame,152080,419 Main Building,Notre Dame,IN,46575,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Executive Master of Nonprofit Administration,,EMNA,54600,54600,1300,1300,,,PT,P,N/A,42,36,6,N/A,Social Entrepreneurship,E,"This course will explore the innovative concepts, practices and strategies associated with “Social Entrepreneurship”, including its growing trend both domestically and internationally toward multiple definitions and widespread applications in both the non-profit and for-profit settings. Students will be challenged to develop their own innovative ideas/opportunities in terms of a social venture plan, first exploring the idea’s feasibility, then creating a business plan that will be ‘ready for implementation’ at the conclusion of the course. Topics covered throughout the course and in preparation for the business plan include developing a strategic vision/mission, exploring the competitive market/landscape, as well as creating business models, including management, legal and funding issues, and developing a SROI (Social Return on Investment) framework.",,,,,,,,,,,,
University of Notre Dame,152080,393 Main Building,Notre Dame,IN,46549,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Decision Analysis & Statistics,C,"The focus of this course is on developing students’ capacity to analyze and design operating processes by using information technologies to analyze data. Projects are designed to teach students how to interpret and weigh data, as well as how to use mathematical/computer models as tools for effective decision making and refinement of functional and strategic processes.",,,,,,,,,,,,
University of Notre Dame,152080,394 Main Building,Notre Dame,IN,46550,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Ethics,C,"This course examines a range of ethical issues and value dilemmas facing the not-for-profit manager and the not-for-profit organization. Emphasis is given to the formulation and implementation of organizational social policy, the development of sensitivity to moral and economic values within situations, and the ability to examine complex ethical situations and reach decisions for action. The role of the not-for-profit manager as both a professional and ethical leader is explored through case studies which examine ethical issues in contemporary nonprofit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,395 Main Building,Notre Dame,IN,46551,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Financial Management,C,"This course will benefit those in management in not-for-profit financial issues. Topics covered include accountability and stewardship, the finance function in a mission driven organization, fiscal operations and functions, external constituencies, reporting and compliance, operating budgets, program planning, strategic management, and internal financial reporting.",,,,,,,,,,,,
University of Notre Dame,152080,396 Main Building,Notre Dame,IN,46552,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Fund Development,C,"This course provides a comprehensive overview of fundraising for individuals looking to expand their knowledge. We will explore a variety of fundraising methods and theories. By utilizing case studies, completing relevant projects and engaging in group discussion, students will learn how to apply fundraising strategies within the nonprofit sector. This course will also study the role of board, staff and volunteers in developing effective fundraising strategies. Students will expand their understanding of fundraising operations and reflect on current philanthropic issues confronting nonprofit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,397 Main Building,Notre Dame,IN,46553,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Human Resource Management,C,"Proceeding from a discussion of various theories of managing people in organizations, this course enhances management skills and the understanding of how different strategies are most effectively employed in not-for-profit organizations. Management of both professional staff and volunteers are emphasized, as are the skills needed to work effectively with trustees and boards.",,,,,,,,,,,,
University of Notre Dame,152080,398 Main Building,Notre Dame,IN,46554,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Marketing,C,"This course discusses the marketing needs and approaches particular to not-for-profit organizations as they seek to build recognition for the value of the services they provide. Course focuses include development of the skills needed to create, implement and refine effective not-for-profit marketing programs. Coursework emphasizes skills and techniques used to develop innovative marketing plans that promote interest in the products, services and people which comprise not-for-profit organizations.",,,,,,,,,,,,
University of Notre Dame,152080,399 Main Building,Notre Dame,IN,46555,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Practicum and Leadership 1,C,"This course will be offered during the duration of the Master of Nonprofit Administration degree, and will be offered in two parts. The first segment, the Practicum, will place candidates with local, regional, national, or international nonprofit and/or social enterprise organizations in order to afford candidates to gain valuable field experience within these agencies, while also providing an opportunity for them to turn theory into practice. Candidates will complete a mutually-agreed upon project at the agency during Fall Semester. In Spring, candidate and organizations will engage in faculty-led discussions centered around the work completed in Fall.",,,,,,,,,,,,
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Accounting,C,"Accounting principles and practices are presented as they apply to not-for-profit organizations. The course objective is to provide a working knowledge of basic accounting concepts, standard accounting reports, generation and use of accounting information, and other subjects with particular relevance to the not-for-profit sector.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Catholic Social Teaching,C,"Catholic Social Teaching involves a very defined body of writings that apply the teachings of the Church to the social, political, and economic realities of the human condition. Students will analyze the content and origin of this literature with application to the current and economic challenges.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Economics,C,"This course is concerned with the application of microeconomic principles to the managerial decision-making process with extensive applications to the not-for-profit sector. The course will analyze the demand for services; the cost to the agency of providing those the external markets within which those services are provided services; and the internal organizational architecture of the agency providing the services. Some key concepts to be discussed under these major topic headings are demand elasticity, incremental cost, the competitive assumption of perfect information, price discrimination, barriers to entry and assignment of decision rights.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Innovation in the Nonprofit Sector,C,"This course examines the historical context of the nonprofit sector, its role and development within the United States. Additionally, this course will explore the innovative concepts, practices, and strategies associated with social entrepreneurship, including its growing trend both domestically and internationally toward multiple definitions and widespread applications in both the nonprofit and for-profit settings. Students will be challenged to develop their own innovative ideas/opportunities in terms of a social venture plan, first exploring the idea’s feasibility. Topics covered throughout the course include developing a strategic vision/mission, exploring the competitive market/landscape, as well as creating business models, including management, legal and funding issues, and developing a SRO (Social Return on Investment) framework.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Legal Environment,C,"The course provides the basic concepts of the laws and regulations governing not-for-profit organizations. Specific topics include an introduction to the origins of law, legal reasoning, the judicial process, torts, contracts, and employment law. Ethical considerations for NFP organizations when making law related decisions are addressed throughout the course.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Management Communications,C,"This course focuses on the communications role and responsibilities of not-for-profit managers with external constituents as well as boards of directors. Starting with the fundamentals of writing and speaking, this course emphasizes the development of the ability to advocate persuasively as part of an overall marketing strategy.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Nonprofit Management,C,"This course will challenge students to consider a paradigm shift in traditional program centric thinking for the nonprofit entity in favor of a mission centric approach that is focused on social impact, outcomes and the metrics that measure success. Students will consider emerging trends in an era of shrinking government and foundation funding, study how nonprofits have begun to embrace new models for connecting mission with impact, learn how to use a theory of change and logic model as practical tools for reimagining program design, and understand key leadership challenges in leading a successful change effort.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Practicum and Leadership 2,C,"This course will be offered during the duration of the Master of Nonprofit Administration degree, and will be offered in two parts. The first segment, the Practicum, will place candidates with local, regional, national, or international nonprofit and/or social enterprise organizations in order to afford candidates to gain valuable field experience within these agencies, while also providing an opportunity for them to turn theory into practice. Candidates will complete a mutually-agreed upon project at the agency during Fall Semester. In Spring, candidate and organizations will engage in faculty-led discussions centered around the work completed in Fall.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Strategic Management,C,"Focuses on the formulation and implementation of strategies within nonprofit organizations, emphasizing analytical tools and frameworks to assess and develop strategic initiatives.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Notre Dame,152080,400 Main Building,Notre Dame,IN,46556,"South Bend, Indiana, United States",41.703058,-86.238959,Mendoza College of Business,B,Nonprofit Administration,,MNA,51840,51840,1364,1364,,,FT,P,N/A,38,38,0,N/A,Grow Irish Week,E,"An experiential learning component connecting students with local and regional nonprofit leaders, preparing them for practicum placements and offering hands-on engagement with nonprofit projects.",0,N/A,0,N/A,0,N/A,0,N/A,57,N/A,0,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 708,Organizations and Organizational Behavior,C,"Studies organizational structures, dynamics, and leadership behavior in public and nonprofit settings.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 770,Nonprofit Management and Theories of the 3rd Sector,C,"Explores nonprofit governance, mission alignment, and theoretical foundations of the third sector.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 771,Grant Writing and Evaluation Field Study,C,Hands-on experience in writing and evaluating grant proposals tailored to nonprofit organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 772,Grant Evaluation and Strategic Allocation Field Study,C,Focuses on assessing grant outcomes and making strategic funding decisions in nonprofit contexts.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Nevada-Las Vegas,182281,4505 S Maryland Pky,Las Vegas,NV,89154,"Las Vegas, Nevada, United States",36.106047,-115.138462,School of Social Work,PA,Nonprofit Management,,Certificate,8416,28605,351,1192,,,FT,P,N/A,18,N/A,N/A,PUA 774,Community Outreach and Volunteerism,C,Explores principles and practices of building strong volunteer programs and community engagement strategies.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
